bloco,nurse,target,tempo,altura_rii,folhas_rii,folhas_imp,altura_imp
113,algodao,angico,1,0.037037037,0,0,0.042553191
113,algodao,angico,2,0.056603774,0.090909091,0.076923077,0.0625
113,algodao,angico,3,0.038461538,0,0,0.040816327
113,algodao,angico,4,0.018181818,0.111111111,0.125,0.022222222
113,algodao,angico,6,0.056603774,0.5,0.285714286,0.065217391
113,algodao,angico,7,0.037037037,0,0,0.044444444
113,algodao,angico,8,0,0,0,0
113,algodao,angico,9,0.365853659,0,0,0.205479452
113,algodao,aroeira,1,0.157894737,0.111111111,0.133333333,0.444444444
113,algodao,aroeira,2,0.178082192,0.111111111,0.095238095,0.433333333
113,algodao,aroeira,3,0.173333333,0.333333333,0.119047619,0.433333333
113,algodao,aroeira,4,0.215189873,0.076923077,0.166666667,0.5
113,algodao,aroeira,6,0.173333333,0.333333333,0.125,0.448275862
113,algodao,aroeira,7,0.173333333,0,0,0.448275862
113,algodao,aroeira,8,1,1,0.1,0.472527473
113,algodao,aroeira,9,0,0,0,0
113,algodao,cating,1,0.037037037,0,0,0.042553191
113,algodao,cating,2,0.056603774,0.090909091,0.076923077,0.0625
113,algodao,cating,3,0.038461538,0,0,0.040816327
113,algodao,cating,4,0.018181818,0.111111111,0.125,0.022222222
113,algodao,cating,6,0.056603774,0.5,0.285714286,0.065217391
113,algodao,cating,7,0.037037037,0,0,0.044444444
113,algodao,cating,8,0,0,0,0
113,algodao,cating,9,0.365853659,0,0,0.205479452
122,algodao,angico,1,0.058823529,-0.25,-0.181818182,0.06
122,algodao,angico,2,-0.021276596,-0.25,-0.142857143,-0.021276596
122,algodao,angico,3,-0.066666667,-0.25,-0.2,-0.058823529
122,algodao,angico,4,-0.021276596,-0.25,-0.25,-0.020833333
122,algodao,angico,6,-0.043478261,-0.142857143,-0.333333333,-0.043478261
122,algodao,angico,7,-0.066666667,0.2,0.05,-0.0625
122,algodao,angico,8,-0.021276596,0.2,0.333333333,-0.021276596
122,algodao,angico,9,0.365853659,0,0,0.205479452
122,algodao,aroeira,1,0.138461538,-0.047619048,-0.090909091,0.321428571
122,algodao,aroeira,2,0.174603175,0.047619048,0.055555556,0.34375
122,algodao,aroeira,3,0.129032258,0.1,0.057142857,0.275862069
122,algodao,aroeira,4,0.111111111,0.111111111,0.4,0.259259259
122,algodao,aroeira,6,0.104477612,-0.333333333,-0.142857143,0.291666667
122,algodao,aroeira,7,0.142857143,-0.333333333,-0.166666667,0.310344828
122,algodao,aroeira,8,0.090909091,-0.666666667,-0.5,0.25
122,algodao,aroeira,9,0,0,0,0
122,algodao,cating,1,0.058823529,-0.25,-0.181818182,0.06
122,algodao,cating,2,-0.021276596,-0.25,-0.142857143,-0.021276596
122,algodao,cating,3,-0.066666667,-0.25,-0.2,-0.058823529
122,algodao,cating,4,-0.021276596,-0.25,-0.25,-0.020833333
122,algodao,cating,6,-0.043478261,-0.142857143,-0.333333333,-0.043478261
122,algodao,cating,7,-0.066666667,0.2,0.05,-0.0625
122,algodao,cating,8,-0.021276596,0.2,0.333333333,-0.021276596
122,algodao,cating,9,0.365853659,0,0,0.205479452
123,algodao,angico,1,0.130434783,0.111111111,0.090909091,0.105263158
123,algodao,angico,2,0.043478261,0,0,0.04
123,algodao,angico,3,0.020408163,0.142857143,0.090909091,0.020408163
123,algodao,angico,4,0,0.25,0.2,0
123,algodao,angico,6,0.045454545,0,0,0.040816327
123,algodao,angico,7,0.022222222,0,0,0.020833333
123,algodao,angico,8,-0.022222222,0,0,-0.020833333
123,algodao,angico,9,-0.022222222,0,0,-0.020408163
123,algodao,aroeira,1,-0.060606061,0.052631579,0.076923077,-0.25
123,algodao,aroeira,2,-0.09375,0.142857143,0.142857143,-0.333333333
123,algodao,aroeira,3,-0.088235294,0.157894737,0.081081081,-0.352941176
123,algodao,aroeira,4,-0.090909091,0.5,0.307692308,-0.333333333
123,algodao,aroeira,6,-0.104477612,0,0,-0.411764706
123,algodao,aroeira,7,-0.090909091,0,0,-0.352941176
123,algodao,aroeira,8,-0.088235294,0,0,-0.352941176
123,algodao,aroeira,9,0,0,0,0
123,algodao,cating,1,0.130434783,0.111111111,0.090909091,0.105263158
123,algodao,cating,2,0.043478261,0,0,0.04
123,algodao,cating,3,0.020408163,0.142857143,0.090909091,0.020408163
123,algodao,cating,4,0,0.25,0.2,0
123,algodao,cating,6,0.045454545,0,0,0.040816327
123,algodao,cating,7,0.022222222,0,0,0.020833333
123,algodao,cating,8,-0.022222222,0,0,-0.020833333
123,algodao,cating,9,-0.022222222,0,0,-0.020408163
156,algodao,angico,1,0.288888889,0,0,0.191176471
156,algodao,angico,2,-0.217391304,-0.090909091,-0.083333333,-0.348837209
156,algodao,angico,3,-0.134328358,-0.090909091,-0.125,-0.209302326
156,algodao,angico,4,-0.164179104,0,0,-0.255813953
156,algodao,angico,6,-0.15942029,0.333333333,0.166666667,-0.282051282
156,algodao,angico,7,-0.164179104,0,0,-0.268292683
156,algodao,angico,8,-0.176470588,0,0,-0.285714286
156,algodao,angico,9,-0.151515152,0,0,-0.23255814
156,algodao,aroeira,1,-0.049180328,0,0,-0.166666667
156,algodao,aroeira,2,-0.015384615,0.25,0.16,-0.066666667
156,algodao,aroeira,3,0,0.2,0.076923077,0
156,algodao,aroeira,4,0.015384615,-0.111111111,-0.142857143,0.058823529
156,algodao,aroeira,6,0.015384615,0,0,0.0625
156,algodao,aroeira,7,0.015384615,0,0,0.0625
156,algodao,aroeira,8,0.015384615,0,0,0.058823529
156,algodao,aroeira,9,-1,-1,-0.25,-0.563636364
156,algodao,cating,1,0.288888889,0,0,0.191176471
156,algodao,cating,2,-0.217391304,-0.090909091,-0.083333333,-0.348837209
156,algodao,cating,3,-0.134328358,-0.090909091,-0.125,-0.209302326
156,algodao,cating,4,-0.164179104,0,0,-0.255813953
156,algodao,cating,6,-0.15942029,0.333333333,0.166666667,-0.282051282
156,algodao,cating,7,-0.164179104,0,0,-0.268292683
156,algodao,cating,8,-0.176470588,0,0,-0.285714286
156,algodao,cating,9,-0.151515152,0,0,-0.23255814
157,algodao,angico,1,-0.16,0.142857143,0.083333333,-0.16
157,algodao,angico,2,-0.24,0.142857143,0.066666667,-0.235294118
157,algodao,angico,3,-0.319148936,0.142857143,0.090909091,-0.267857143
157,algodao,angico,4,-0.153846154,0.333333333,0.272727273,-0.163265306
157,algodao,angico,6,-0.153846154,0.333333333,0.166666667,-0.173913043
157,algodao,angico,7,-0.111111111,0,0,-0.133333333
157,algodao,angico,8,-0.254901961,0,0,-0.254901961
157,algodao,angico,9,-0.132075472,0,0,-0.145833333
157,algodao,aroeira,1,0.01369863,0.052631579,0.076923077,0.083333333
157,algodao,aroeira,2,-0.015384615,0.25,0.16,-0.066666667
157,algodao,aroeira,3,-0.044776119,0,0,-0.1875
157,algodao,aroeira,4,-0.074626866,0,0,-0.294117647
157,algodao,aroeira,6,-0.0625,0,0,-0.235294118
157,algodao,aroeira,7,0,-0.2,-0.2,0
157,algodao,aroeira,8,-0.029411765,0.333333333,0.111111111,-0.133333333
157,algodao,aroeira,9,-0.03125,0,0,-0.083333333
157,algodao,cating,1,-0.16,0.142857143,0.083333333,-0.16
157,algodao,cating,2,-0.24,0.142857143,0.066666667,-0.235294118
157,algodao,cating,3,-0.319148936,0.142857143,0.090909091,-0.267857143
157,algodao,cating,4,-0.153846154,0.333333333,0.272727273,-0.163265306
157,algodao,cating,6,-0.153846154,0.333333333,0.166666667,-0.173913043
157,algodao,cating,7,-0.111111111,0,0,-0.133333333
157,algodao,cating,8,-0.254901961,0,0,-0.254901961
157,algodao,cating,9,-0.132075472,0,0,-0.145833333
38,angico,angico,1,-0.230769231,0,0,-0.235294118
38,angico,angico,2,-0.176470588,0,0,-0.183673469
38,angico,angico,3,-0.16,0,0,-0.156862745
38,angico,angico,4,-0.215686275,0,0,-0.215686275
38,angico,angico,6,-0.192307692,0.2,0.2,-0.212765957
38,angico,angico,7,-0.230769231,0,0,-0.244897959
38,angico,angico,8,-0.192307692,0,0,-0.204081633
38,angico,angico,9,-0.192307692,0,0,-0.2
38,angico,aroeira,1,-0.142857143,-0.25,-0.266666667,-0.347826087
38,angico,aroeira,2,-0.087719298,-0.333333333,-0.227272727,-0.238095238
38,angico,aroeira,3,-0.111111111,-0.285714286,-0.108108108,-0.25
38,angico,aroeira,4,-0.127272727,-0.384615385,-0.714285714,-0.291666667
38,angico,aroeira,6,-0.122807018,-0.333333333,-0.6,-0.318181818
38,angico,aroeira,7,-0.128205128,-0.428571429,-0.6,-0.348837209
38,angico,aroeira,8,-0.157894737,-0.666666667,-0.5,-0.375
38,angico,aroeira,9,-0.137931034,-0.5,-0.666666667,-0.266666667
38,angico,cating,1,-0.230769231,0,0,-0.235294118
38,angico,cating,2,-0.176470588,0,0,-0.183673469
38,angico,cating,3,-0.16,0,0,-0.156862745
38,angico,cating,4,-0.215686275,0,0,-0.215686275
38,angico,cating,6,-0.192307692,0.2,0.2,-0.212765957
38,angico,cating,7,-0.230769231,0,0,-0.244897959
38,angico,cating,8,-0.192307692,0,0,-0.204081633
38,angico,cating,9,-0.192307692,0,0,-0.2
58,angico,angico,1,-0.014492754,0.428571429,0.375,-0.027027027
58,angico,angico,2,-0.060606061,0,0,-0.102564103
58,angico,angico,3,-0.03030303,0,0,-0.05
58,angico,angico,4,-0.03030303,-0.5,-0.2,-0.051282051
58,angico,angico,6,-0.029411765,0,0,-0.057142857
58,angico,angico,7,-0.044776119,0,0,-0.081081081
58,angico,angico,8,-0.029411765,0,0,-0.054054054
58,angico,angico,9,-0.060606061,0,0,-0.1
58,angico,aroeira,1,0.012345679,0.083333333,0.166666667,0.125
58,angico,aroeira,2,0.04,-0.047619048,-0.058823529,0.214285714
58,angico,aroeira,3,-0.037974684,-0.333333333,-0.024390244,-0.3
58,angico,aroeira,4,-0.025,0.6,0.4,-0.222222222
58,angico,aroeira,6,-0.052631579,0.2,0.142857143,-0.363636364
58,angico,aroeira,7,0,0.2,0.166666667,0
58,angico,aroeira,8,-0.025,0,0,-0.222222222
58,angico,aroeira,9,-0.025,0,0,-0.125
58,angico,cating,1,-0.014492754,0.428571429,0.375,-0.027027027
58,angico,cating,2,-0.060606061,0,0,-0.102564103
58,angico,cating,3,-0.03030303,0,0,-0.05
58,angico,cating,4,-0.03030303,-0.5,-0.2,-0.051282051
58,angico,cating,6,-0.029411765,0,0,-0.057142857
58,angico,cating,7,-0.044776119,0,0,-0.081081081
58,angico,cating,8,-0.029411765,0,0,-0.054054054
58,angico,cating,9,-0.060606061,0,0,-0.1
85,angico,angico,1,0.461538462,0,0,0.296296296
85,angico,angico,2,0.428571429,0,0,0.272727273
85,angico,angico,3,0.422222222,-0.428571429,-0.272727273,0.243589744
85,angico,angico,4,0.44,-0.25,-0.25,0.278481013
85,angico,angico,6,0.411764706,0.5,0.285714286,0.283783784
85,angico,angico,7,0.428571429,0.333333333,0.047619048,0.276315789
85,angico,angico,8,0.44,0,0,0.282051282
85,angico,angico,9,0.4,0,0,0.263157895
85,angico,aroeira,1,0.014492754,-0.181818182,-0.333333333,0.071428571
85,angico,aroeira,2,-0.03125,-0.130434783,-0.176470588,-0.125
85,angico,aroeira,3,-0.152542373,-0.2,-0.052631579,-0.391304348
85,angico,aroeira,4,0.014925373,-0.111111111,-0.142857143,0.0625
85,angico,aroeira,6,-0.137931034,-0.5,-0.285714286,-0.363636364
85,angico,aroeira,7,-0.133333333,-0.333333333,-0.166666667,-0.380952381
85,angico,aroeira,8,-0.133333333,-0.333333333,-0.125,-0.363636364
85,angico,aroeira,9,-0.056603774,0,0,-0.1
85,angico,cating,1,0.461538462,0,0,0.296296296
85,angico,cating,2,0.428571429,0,0,0.272727273
85,angico,cating,3,0.422222222,-0.428571429,-0.272727273,0.243589744
85,angico,cating,4,0.44,-0.25,-0.25,0.278481013
85,angico,cating,6,0.411764706,0.5,0.285714286,0.283783784
85,angico,cating,7,0.428571429,0.333333333,0.047619048,0.276315789
85,angico,cating,8,0.44,0,0,0.282051282
85,angico,cating,9,0.4,0,0,0.263157895
111,angico,angico,1,-0.369863014,-0.333333333,-0.272727273,-0.5625
111,angico,angico,2,-0.010752688,-0.142857143,-0.071428571,-0.041666667
111,angico,angico,3,-0.277777778,-0.666666667,-0.333333333,-0.434782609
111,angico,angico,4,-0.28,0,0,-0.477272727
111,angico,angico,6,-0.27027027,0,0,-0.487804878
111,angico,angico,7,-0.287671233,0,0,-0.488372093
111,angico,angico,8,-0.275167785,0,0,-0.476744186
111,angico,angico,9,-0.260273973,0,0,-0.431818182
111,angico,aroeira,1,-0.233333333,0.043478261,0.090909091,-0.583333333
111,angico,aroeira,2,-0.206349206,0.043478261,0.058823529,-0.590909091
111,angico,aroeira,3,-0.206349206,-0.111111111,-0.058823529,-0.565217391
111,angico,aroeira,4,-0.2,-0.6,-0.666666667,-0.5
111,angico,aroeira,6,-0.161290323,-0.25,-0.4,-0.476190476
111,angico,aroeira,7,-0.174603175,-0.333333333,-0.4,-0.523809524
111,angico,aroeira,8,-0.173553719,-0.6,-0.375,-0.456521739
111,angico,aroeira,9,-1,-1,-0.25,-0.636363636
111,angico,cating,1,-0.369863014,-0.333333333,-0.272727273,-0.5625
111,angico,cating,2,-0.010752688,-0.142857143,-0.071428571,-0.041666667
111,angico,cating,3,-0.277777778,-0.666666667,-0.333333333,-0.434782609
111,angico,cating,4,-0.28,0,0,-0.477272727
111,angico,cating,6,-0.27027027,0,0,-0.487804878
111,angico,cating,7,-0.287671233,0,0,-0.488372093
111,angico,cating,8,-0.275167785,0,0,-0.476744186
111,angico,cating,9,-0.260273973,0,0,-0.431818182
144,angico,angico,1,0.166666667,0.25,0.153846154,0.13559322
144,angico,angico,2,0.173913043,0.142857143,0.066666667,0.13559322
144,angico,angico,3,0.11627907,0.142857143,0.090909091,0.086206897
144,angico,angico,4,0.018181818,0.111111111,0.125,0.022222222
144,angico,angico,6,0.130434783,0.6,0.375,0.111111111
144,angico,angico,7,0.155555556,0.6,0.130434783,0.122807018
144,angico,angico,8,0.155555556,0.333333333,0.25,0.120689655
144,angico,angico,9,0.136363636,0.333333333,0.038461538,0.103448276
144,angico,aroeira,1,0.072463768,-0.25,-0.888888889,0.25
144,angico,aroeira,2,-0.04,-0.212121212,-0.5,-0.272727273
144,angico,aroeira,3,0.058823529,-0.36,-0.264705882,0.2
144,angico,aroeira,4,0.072463768,0.2,0.1,0.238095238
144,angico,aroeira,6,0,0,0,0
144,angico,aroeira,7,0,0,0,0
144,angico,aroeira,8,0,0,0,0
144,angico,aroeira,9,0.028571429,0,0,0.086956522
144,angico,cating,1,0.166666667,0.25,0.153846154,0.13559322
144,angico,cating,2,0.173913043,0.142857143,0.066666667,0.13559322
144,angico,cating,3,0.11627907,0.142857143,0.090909091,0.086206897
144,angico,cating,4,0.018181818,0.111111111,0.125,0.022222222
144,angico,cating,6,0.130434783,0.6,0.375,0.111111111
144,angico,cating,7,0.155555556,0.6,0.130434783,0.122807018
144,angico,cating,8,0.155555556,0.333333333,0.25,0.120689655
144,angico,cating,9,0.136363636,0.333333333,0.038461538,0.103448276
41,burra,angico,1,-0.015384615,0.5,0.25,-0.025641026
41,burra,angico,2,0.118644068,0.5,0.210526316,0.137254902
41,burra,angico,3,0.096774194,0.2,0.083333333,0.12
41,burra,angico,4,0.103448276,0,0,0.117647059
41,burra,angico,6,0.1,0,0,0.127659574
41,burra,angico,7,0.1,0,0,0.125
41,burra,angico,8,0.084745763,0,0,0.104166667
41,burra,angico,9,0.935483871,0.925925926,0.5,0.292929293
41,burra,aroeira,1,0.03125,0,0,0.111111111
41,burra,aroeira,2,0.050847458,-0.222222222,-0.2,0.136363636
41,burra,aroeira,3,-0.01754386,-0.333333333,-0.105263158,-0.05
41,burra,aroeira,4,0.016949153,-0.428571429,-0.333333333,0.05
41,burra,aroeira,6,0.033333333,-0.333333333,-0.142857143,0.1
41,burra,aroeira,7,0.016393443,0.333333333,0.142857143,0.055555556
41,burra,aroeira,8,0.024,0,0,0.078947368
41,burra,aroeira,9,-1,-1,-0.25,-0.527272727
41,burra,cating,1,-0.015384615,0.5,0.25,-0.025641026
41,burra,cating,2,0.118644068,0.5,0.210526316,0.137254902
41,burra,cating,3,0.096774194,0.2,0.083333333,0.12
41,burra,cating,4,0.103448276,0,0,0.117647059
41,burra,cating,6,0.1,0,0,0.127659574
41,burra,cating,7,0.1,0,0,0.125
41,burra,cating,8,0.084745763,0,0,0.104166667
41,burra,cating,9,0.935483871,0.925925926,0.5,0.292929293
81,burra,angico,1,0.105263158,-0.111111111,-0.1,0.068965517
81,burra,angico,2,0.179487179,-0.111111111,-0.076923077,0.114754098
81,burra,angico,3,0.105263158,-0.2,-0.090909091,0.06779661
81,burra,angico,4,0.157894737,-0.2,-0.111111111,0.098360656
81,burra,angico,6,0.105263158,-0.333333333,-0.2,0.072727273
81,burra,angico,7,0.1,0,0,0.072727273
81,burra,angico,8,0.1,0,0,0.071428571
81,burra,angico,9,0.135135135,0,0,0.083333333
81,burra,aroeira,1,0.090909091,-0.1,-0.166666667,0.260869565
81,burra,aroeira,2,0.121212121,-0.1,-0.111111111,0.307692308
81,burra,aroeira,3,0.107692308,-0.272727273,-0.078947368,0.269230769
81,burra,aroeira,4,0.1875,-0.2,-0.111111111,0.352941176
81,burra,aroeira,6,0.134328358,0.333333333,0.125,0.333333333
81,burra,aroeira,7,0.134328358,0.333333333,0.142857143,0.333333333
81,burra,aroeira,8,0.121212121,0.333333333,0.111111111,0.296296296
81,burra,aroeira,9,0.121212121,0,0,0.235294118
81,burra,cating,1,0.105263158,-0.111111111,-0.1,0.068965517
81,burra,cating,2,0.179487179,-0.111111111,-0.076923077,0.114754098
81,burra,cating,3,0.105263158,-0.2,-0.090909091,0.06779661
81,burra,cating,4,0.157894737,-0.2,-0.111111111,0.098360656
81,burra,cating,6,0.105263158,-0.333333333,-0.2,0.072727273
81,burra,cating,7,0.1,0,0,0.072727273
81,burra,cating,8,0.1,0,0,0.071428571
81,burra,cating,9,0.135135135,0,0,0.083333333
88,burra,angico,1,0.304347826,0.111111111,0.090909091,0.202898551
88,burra,angico,2,0.244444444,0.142857143,0.066666667,0.171875
88,burra,angico,3,0.285714286,0.142857143,0.090909091,0.173913043
88,burra,angico,4,0.333333333,-0.5,-0.2,0.197183099
88,burra,angico,6,0.347826087,-0.333333333,-0.2,0.231884058
88,burra,angico,7,0.428571429,0,0,0.24
88,burra,angico,8,0.333333333,0,0,0.214285714
88,burra,angico,9,0.380952381,0,0,0.216216216
88,burra,aroeira,1,-0.04,0.047619048,0.083333333,-0.272727273
88,burra,aroeira,2,-0.068493151,0.090909091,0.105263158,-0.384615385
88,burra,aroeira,3,-0.04109589,0,0,-0.230769231
88,burra,aroeira,4,-0.054054054,0.5,0.166666667,-0.307692308
88,burra,aroeira,6,-0.054054054,0,0,-0.333333333
88,burra,aroeira,7,-0.054054054,0,0,-0.333333333
88,burra,aroeira,8,-0.04,0,0,-0.25
88,burra,aroeira,9,-0.04,0,0,-0.157894737
88,burra,cating,1,0.304347826,0.111111111,0.090909091,0.202898551
88,burra,cating,2,0.244444444,0.142857143,0.066666667,0.171875
88,burra,cating,3,0.285714286,0.142857143,0.090909091,0.173913043
88,burra,cating,4,0.333333333,-0.5,-0.2,0.197183099
88,burra,cating,6,0.347826087,-0.333333333,-0.2,0.231884058
88,burra,cating,7,0.428571429,0,0,0.24
88,burra,cating,8,0.333333333,0,0,0.214285714
88,burra,cating,9,0.380952381,0,0,0.216216216
102,burra,angico,1,-0.014084507,0,0,-0.027777778
102,burra,angico,2,0.127272727,-0.25,-0.142857143,0.132075472
102,burra,angico,3,0.148148148,-0.25,-0.2,0.140350877
102,burra,angico,4,0.084745763,-0.25,-0.25,0.102040816
102,burra,angico,6,0.1,-0.5,-0.4,0.127659574
102,burra,angico,7,0.103448276,0,0,0.12244898
102,burra,angico,8,0.118644068,0,0,0.137254902
102,burra,angico,9,0.087719298,0,0,0.1
102,burra,aroeira,1,0.261538462,0.176470588,0.176470588,0.425
102,burra,aroeira,2,0.04,0.125,0.090909091,0.214285714
102,burra,aroeira,3,0.014084507,-0.777777778,-0.170731707,0.071428571
102,burra,aroeira,4,0.04,-0.6,-0.666666667,0.2
102,burra,aroeira,6,0.027027027,-0.5,-0.285714286,0.153846154
102,burra,aroeira,7,0.012987013,-0.5,-0.333333333,0.1
102,burra,aroeira,8,0.026315789,-0.5,-0.25,0.153846154
102,burra,aroeira,9,0.04,0,0,0.136363636
102,burra,cating,1,-0.014084507,0,0,-0.027777778
102,burra,cating,2,0.127272727,-0.25,-0.142857143,0.132075472
102,burra,cating,3,0.148148148,-0.25,-0.2,0.140350877
102,burra,cating,4,0.084745763,-0.25,-0.25,0.102040816
102,burra,cating,6,0.1,-0.5,-0.4,0.127659574
102,burra,cating,7,0.103448276,0,0,0.12244898
102,burra,cating,8,0.118644068,0,0,0.137254902
102,burra,cating,9,0.087719298,0,0,0.1
128,burra,angico,1,0.142857143,0.142857143,0.083333333,0.122807018
128,burra,angico,2,0.16,0.25,0.125,0.140350877
128,burra,angico,3,0.192307692,0.25,0.166666667,0.163934426
128,burra,angico,4,0.192307692,0.25,0.2,0.166666667
128,burra,angico,6,0.24,0,0,0.196721311
128,burra,angico,7,0,0,0,0
128,burra,angico,8,0.153846154,0,0,0.142857143
128,burra,angico,9,0.176470588,0,0,0.152542373
128,burra,aroeira,1,0.068493151,-0.04,-0.111111111,0.277777778
128,burra,aroeira,2,0.057142857,-0.12,-0.1875,0.222222222
128,burra,aroeira,3,0.044776119,-0.238095238,-0.147058824,0.157894737
128,burra,aroeira,4,0.014084507,-0.454545455,-0.625,0.071428571
128,burra,aroeira,6,0.043478261,0.333333333,0.125,0.176470588
128,burra,aroeira,7,0.043478261,0.333333333,0.142857143,0.176470588
128,burra,aroeira,8,0.245901639,0.333333333,0.111111111,0.375
128,burra,aroeira,9,0.072463768,0,0,0.178571429
128,burra,cating,1,0.142857143,0.142857143,0.083333333,0.122807018
128,burra,cating,2,0.16,0.25,0.125,0.140350877
128,burra,cating,3,0.192307692,0.25,0.166666667,0.163934426
128,burra,cating,4,0.192307692,0.25,0.2,0.166666667
128,burra,cating,6,0.24,0,0,0.196721311
128,burra,cating,7,0,0,0,0
128,burra,cating,8,0.153846154,0,0,0.142857143
128,burra,cating,9,0.176470588,0,0,0.152542373
30,catanduva,angico,1,0.018867925,-0.142857143,-0.090909091,0.02173913
30,catanduva,angico,2,0.118644068,-0.142857143,-0.071428571,0.137254902
30,catanduva,angico,3,0.074074074,0.2,0.083333333,0.078431373
30,catanduva,angico,4,0.142857143,0.2,0.1,0.145454545
30,catanduva,angico,6,0.056603774,0.5,0.285714286,0.065217391
30,catanduva,angico,7,1,1,0.086956522,0.31
30,catanduva,angico,8,1,1,0.333333333,0.31372549
30,catanduva,angico,9,1,1,0.037037037,0.297029703
30,catanduva,aroeira,1,0.035294118,-0.166666667,-0.363636364,0.333333333
30,catanduva,aroeira,2,0.093023256,-0.217391304,-0.277777778,0.5
30,catanduva,aroeira,3,0.078651685,-0.263157895,-0.142857143,0.5
30,catanduva,aroeira,4,0.057471264,0.428571429,0.25,0.416666667
30,catanduva,aroeira,6,0.08045977,-0.5,-0.285714286,0.5
30,catanduva,aroeira,7,0.069767442,-0.333333333,-0.166666667,0.461538462
30,catanduva,aroeira,8,0.078651685,-0.5,-0.25,0.5
30,catanduva,aroeira,9,0.057471264,0,0,0.263157895
30,catanduva,cating,1,0.018867925,-0.142857143,-0.090909091,0.02173913
30,catanduva,cating,2,0.118644068,-0.142857143,-0.071428571,0.137254902
30,catanduva,cating,3,0.074074074,0.2,0.083333333,0.078431373
30,catanduva,cating,4,0.142857143,0.2,0.1,0.145454545
30,catanduva,cating,6,0.056603774,0.5,0.285714286,0.065217391
30,catanduva,cating,7,1,1,0.086956522,0.31
30,catanduva,cating,8,1,1,0.333333333,0.31372549
30,catanduva,cating,9,1,1,0.037037037,0.297029703
43,catanduva,angico,1,-0.363636364,0.142857143,0.083333333,-0.280701754
43,catanduva,angico,2,-0.243243243,0.142857143,0.066666667,-0.160714286
43,catanduva,angico,3,-0.210526316,0.142857143,0.090909091,-0.140350877
43,catanduva,angico,4,-0.222222222,0.333333333,0.090909091,-0.140350877
43,catanduva,angico,6,-0.210526316,0,0,-0.150943396
43,catanduva,angico,7,-0.189189189,0,0,-0.12962963
43,catanduva,angico,8,-0.189189189,0,0,-0.127272727
43,catanduva,angico,9,1,1,0.037037037,0.174418605
43,catanduva,aroeira,1,0.287671233,0,0,0.5
43,catanduva,aroeira,2,0.117647059,-0.111111111,-0.2,0.32
43,catanduva,aroeira,3,0.194029851,-0.052631579,-0.03030303,0.382352941
43,catanduva,aroeira,4,0.138461538,-0.466666667,-1,0.310344828
43,catanduva,aroeira,6,0.164179104,-0.2,-0.166666667,0.366666667
43,catanduva,aroeira,7,0.176470588,-0.2,-0.2,0.387096774
43,catanduva,aroeira,8,0.176470588,-0.6,-0.375,0.375
43,catanduva,aroeira,9,0.142857143,0,0,0.285714286
43,catanduva,cating,1,-0.363636364,0.142857143,0.083333333,-0.280701754
43,catanduva,cating,2,-0.243243243,0.142857143,0.066666667,-0.160714286
43,catanduva,cating,3,-0.210526316,0.142857143,0.090909091,-0.140350877
43,catanduva,cating,4,-0.222222222,0.333333333,0.090909091,-0.140350877
43,catanduva,cating,6,-0.210526316,0,0,-0.150943396
43,catanduva,cating,7,-0.189189189,0,0,-0.12962963
43,catanduva,cating,8,-0.189189189,0,0,-0.127272727
43,catanduva,cating,9,1,1,0.037037037,0.174418605
65,catanduva,angico,1,0.24,-0.111111111,-0.1,0.1875
65,catanduva,angico,2,0.24,0.111111111,0.071428571,0.19047619
65,catanduva,angico,3,0.25,-0.6,-0.25,0.181818182
65,catanduva,angico,4,0,-0.142857143,-0.125,0
65,catanduva,angico,6,0.176470588,0,0,0.160714286
65,catanduva,angico,7,0.192307692,0,0,0.172413793
65,catanduva,angico,8,0.192307692,0,0,0.169491525
65,catanduva,angico,9,1,1,0.037037037,0.29
65,catanduva,aroeira,1,0.113924051,-0.1,-0.166666667,0.428571429
65,catanduva,aroeira,2,0.142857143,0,0,0.44
65,catanduva,aroeira,3,0.150684932,0.5,0.046511628,0.392857143
65,catanduva,aroeira,4,0.064935065,0,0,0.294117647
65,catanduva,aroeira,6,0.12,0,0,0.391304348
65,catanduva,aroeira,7,0.093333333,0,0,0.35
65,catanduva,aroeira,8,0.102564103,0.333333333,0.111111111,0.380952381
65,catanduva,aroeira,9,0.093333333,0,0,0.25
65,catanduva,cating,1,0.24,-0.111111111,-0.1,0.1875
65,catanduva,cating,2,0.24,0.111111111,0.071428571,0.19047619
65,catanduva,cating,3,0.25,-0.6,-0.25,0.181818182
65,catanduva,cating,4,0,-0.142857143,-0.125,0
65,catanduva,cating,6,0.176470588,0,0,0.160714286
65,catanduva,cating,7,0.192307692,0,0,0.172413793
65,catanduva,cating,8,0.192307692,0,0,0.169491525
65,catanduva,cating,9,1,1,0.037037037,0.29
108,catanduva,angico,1,0.102040816,0.25,0.153846154,0.092592593
108,catanduva,angico,2,0.083333333,0.25,0.125,0.076923077
108,catanduva,angico,3,0.130434783,0.25,0.166666667,0.103448276
108,catanduva,angico,4,0.063829787,0.25,0.2,0.057692308
108,catanduva,angico,6,0.090909091,0.5,0.285714286,0.076923077
108,catanduva,angico,7,1,1,0.086956522,0.28125
108,catanduva,angico,8,1,0,0,0.270833333
108,catanduva,angico,9,1,1,0.037037037,0.268041237
108,catanduva,aroeira,1,-0.03030303,-0.047619048,-0.090909091,-0.133333333
108,catanduva,aroeira,2,0.028571429,0,0,0.133333333
108,catanduva,aroeira,3,0.194029851,-0.052631579,-0.03030303,0.382352941
